claim_id,is_fraud,fraud_indicator_notes
CLM-001985,0.0,"Reviewed, no fraud indicators found"
CLM-001986,,
CLM-001987,,
CLM-001988,,
CLM-001989,,
CLM-001990,,
CLM-001991,,
CLM-001992,,
CLM-001993,,
CLM-001994,,
CLM-001995,0.0,"Reviewed, no fraud indicators found"
CLM-001996,,
CLM-001997,,
CLM-001998,0.0,"Reviewed, no fraud indicators found"
CLM-001999,,
CLM-002000,0.0,"Reviewed, no fraud indicators found"
CLM-002001,,
CLM-002002,,
CLM-002003,,
CLM-002004,,
CLM-002005,,
CLM-002006,,
CLM-002007,0.0,"Reviewed, no fraud indicators found"
CLM-002008,,
CLM-002009,0.0,"Reviewed, no fraud indicators found"
CLM-002010,,
CLM-002011,,
CLM-002012,0.0,"Reviewed, no fraud indicators found"
CLM-002013,0.0,"Reviewed, no fraud indicators found"
CLM-002014,0.0,"Reviewed, no fraud indicators found"
CLM-002015,,
CLM-002016,,
CLM-002017,,
CLM-002018,0.0,"Reviewed, no fraud indicators found"
CLM-002019,,
CLM-002020,,
CLM-002021,0.0,"Reviewed, no fraud indicators found"
CLM-002022,0.0,"Reviewed, no fraud indicators found"
CLM-002023,,
CLM-002024,0.0,"Reviewed, no fraud indicators found"
CLM-002025,,
CLM-002026,,
CLM-002027,,
CLM-002028,,
CLM-002029,,
CLM-002030,,
CLM-002031,,
CLM-002032,,
CLM-002033,,
CLM-002034,,
CLM-002035,0.0,"Reviewed, no fraud indicators found"
CLM-002036,,
CLM-002037,0.0,"Reviewed, no fraud indicators found"
CLM-002038,0.0,"Reviewed, no fraud indicators found"
CLM-002039,0.0,"Reviewed, no fraud indicators found"
CLM-002040,0.0,"Reviewed, no fraud indicators found"
CLM-002041,,
CLM-002042,,
CLM-002043,0.0,"Reviewed, no fraud indicators found"
CLM-002044,0.0,"Reviewed, no fraud indicators found"
CLM-002045,,
CLM-002046,0.0,"Reviewed, no fraud indicators found"
CLM-002047,,
CLM-002048,1.0,Confirmed fraud indicators found in review
CLM-002049,0.0,"Reviewed, no fraud indicators found"
CLM-002050,,
CLM-002051,,
CLM-002052,0.0,"Reviewed, no fraud indicators found"
CLM-002053,0.0,"Reviewed, no fraud indicators found"
CLM-002054,,
CLM-002055,0.0,"Reviewed, no fraud indicators found"
CLM-002056,,
CLM-002057,0.0,"Reviewed, no fraud indicators found"
CLM-002058,,
CLM-002059,0.0,"Reviewed, no fraud indicators found"
CLM-002060,,
CLM-002061,0.0,"Reviewed, no fraud indicators found"
CLM-002062,,
CLM-002063,,
CLM-002064,,
CLM-002065,,
CLM-002066,,
CLM-002067,0.0,"Reviewed, no fraud indicators found"
CLM-002068,0.0,"Reviewed, no fraud indicators found"
CLM-002069,0.0,"Reviewed, no fraud indicators found"
CLM-002070,,
CLM-002071,0.0,"Reviewed, no fraud indicators found"
CLM-002072,,
CLM-002073,,
CLM-002074,,
CLM-002075,,
CLM-002076,,
CLM-002077,0.0,"Reviewed, no fraud indicators found"
CLM-002078,0.0,"Reviewed, no fraud indicators found"
CLM-002079,,
CLM-002080,,
CLM-002081,0.0,"Reviewed, no fraud indicators found"
CLM-002082,0.0,"Reviewed, no fraud indicators found"
CLM-002083,,
CLM-002084,,
CLM-002085,,
CLM-002086,0.0,"Reviewed, no fraud indicators found"
CLM-002087,,
CLM-002088,,
CLM-002089,,
CLM-002090,,
CLM-002091,,
CLM-002092,,
CLM-002093,1.0,Confirmed fraud indicators found in review
CLM-002094,,
CLM-002095,,
CLM-002096,,
CLM-002097,0.0,"Reviewed, no fraud indicators found"
CLM-002098,,
CLM-002099,,
CLM-002100,,
CLM-002101,0.0,"Reviewed, no fraud indicators found"
CLM-002102,0.0,"Reviewed, no fraud indicators found"
CLM-002103,0.0,"Reviewed, no fraud indicators found"
CLM-002104,0.0,"Reviewed, no fraud indicators found"
CLM-002105,,
CLM-002106,,
CLM-002107,0.0,"Reviewed, no fraud indicators found"
CLM-002108,,
CLM-002109,,
CLM-002110,,
CLM-002111,0.0,"Reviewed, no fraud indicators found"
CLM-002112,,
CLM-002113,0.0,"Reviewed, no fraud indicators found"
CLM-002114,0.0,"Reviewed, no fraud indicators found"
CLM-002115,,
CLM-002116,,
CLM-002117,,
CLM-002118,0.0,"Reviewed, no fraud indicators found"
CLM-002119,,
CLM-002120,,
CLM-002121,0.0,"Reviewed, no fraud indicators found"
CLM-002122,,
CLM-002123,,
CLM-002124,,
CLM-002125,,
CLM-002126,0.0,"Reviewed, no fraud indicators found"
CLM-002127,0.0,"Reviewed, no fraud indicators found"
CLM-002128,,
CLM-002129,,
CLM-002130,,
CLM-002131,,
CLM-002132,,
CLM-002133,0.0,"Reviewed, no fraud indicators found"
CLM-002134,0.0,"Reviewed, no fraud indicators found"
CLM-002135,,
CLM-002136,0.0,"Reviewed, no fraud indicators found"
CLM-002137,0.0,"Reviewed, no fraud indicators found"
CLM-002138,,
CLM-002139,,
CLM-002140,0.0,"Reviewed, no fraud indicators found"
CLM-002141,0.0,"Reviewed, no fraud indicators found"
CLM-002142,,
CLM-002143,0.0,"Reviewed, no fraud indicators found"
CLM-002144,0.0,"Reviewed, no fraud indicators found"
CLM-002145,0.0,"Reviewed, no fraud indicators found"
CLM-002146,,
CLM-002147,1.0,Confirmed fraud indicators found in review
CLM-002148,,
CLM-002149,,
CLM-002150,,
CLM-002151,,
CLM-002152,0.0,"Reviewed, no fraud indicators found"
CLM-002153,,
CLM-002154,,
CLM-002155,0.0,"Reviewed, no fraud indicators found"
CLM-002156,,
CLM-002157,0.0,"Reviewed, no fraud indicators found"
CLM-002158,,
CLM-002159,0.0,"Reviewed, no fraud indicators found"
CLM-002160,,
CLM-002161,0.0,"Reviewed, no fraud indicators found"
CLM-002162,0.0,"Reviewed, no fraud indicators found"
CLM-002163,,
CLM-002164,,
CLM-002165,,
CLM-002166,0.0,"Reviewed, no fraud indicators found"
CLM-002167,,
CLM-002168,0.0,"Reviewed, no fraud indicators found"
CLM-002169,0.0,"Reviewed, no fraud indicators found"
CLM-002170,0.0,"Reviewed, no fraud indicators found"
CLM-002171,,
CLM-002172,0.0,"Reviewed, no fraud indicators found"
CLM-002173,0.0,"Reviewed, no fraud indicators found"
CLM-002174,,
CLM-002175,0.0,"Reviewed, no fraud indicators found"
CLM-002176,,
CLM-002177,0.0,"Reviewed, no fraud indicators found"
CLM-002178,,
CLM-002179,,
CLM-002180,,
CLM-002181,1.0,Confirmed fraud indicators found in review
CLM-002182,,
CLM-002183,,
CLM-002184,,
CLM-002185,,
CLM-002186,1.0,Confirmed fraud indicators found in review
CLM-002187,0.0,"Reviewed, no fraud indicators found"
CLM-002188,,
CLM-002189,,
CLM-002190,,
CLM-002191,0.0,"Reviewed, no fraud indicators found"
CLM-002192,,
CLM-002193,0.0,"Reviewed, no fraud indicators found"
CLM-002194,,
CLM-002195,,
CLM-002196,,
CLM-002197,1.0,Confirmed fraud indicators found in review
CLM-002198,,
CLM-002199,0.0,"Reviewed, no fraud indicators found"
CLM-002200,0.0,"Reviewed, no fraud indicators found"
CLM-002201,,
CLM-002202,1.0,Confirmed fraud indicators found in review
CLM-002203,,
CLM-002204,,
CLM-002205,0.0,"Reviewed, no fraud indicators found"
CLM-002206,,
CLM-002207,,
CLM-002208,0.0,"Reviewed, no fraud indicators found"
CLM-002209,0.0,"Reviewed, no fraud indicators found"
CLM-002210,,
CLM-002211,,
CLM-002212,,
CLM-002213,0.0,"Reviewed, no fraud indicators found"
CLM-002214,,
CLM-002215,,
CLM-002216,0.0,"Reviewed, no fraud indicators found"
CLM-002217,0.0,"Reviewed, no fraud indicators found"
CLM-002218,0.0,"Reviewed, no fraud indicators found"
CLM-002219,0.0,"Reviewed, no fraud indicators found"
CLM-002220,,
CLM-002221,0.0,"Reviewed, no fraud indicators found"
CLM-002222,,
CLM-002223,,
CLM-002224,0.0,"Reviewed, no fraud indicators found"
CLM-002225,,
CLM-002226,,
CLM-002227,,
CLM-002228,0.0,"Reviewed, no fraud indicators found"
CLM-002229,,
CLM-002230,,
CLM-002231,,
CLM-002232,1.0,Confirmed fraud indicators found in review
CLM-002233,0.0,"Reviewed, no fraud indicators found"
CLM-002234,,
CLM-002235,,
CLM-002236,0.0,"Reviewed, no fraud indicators found"
CLM-002237,0.0,"Reviewed, no fraud indicators found"
CLM-002238,0.0,"Reviewed, no fraud indicators found"
CLM-002239,,
CLM-002240,,
CLM-002241,,
CLM-002242,,
CLM-002243,0.0,"Reviewed, no fraud indicators found"
CLM-002244,,
CLM-002245,,
CLM-002246,,
CLM-002247,1.0,Confirmed fraud indicators found in review
CLM-002248,,
CLM-002249,0.0,"Reviewed, no fraud indicators found"
CLM-002250,,
CLM-002251,,
CLM-002252,1.0,Confirmed fraud indicators found in review
CLM-002253,1.0,Confirmed fraud indicators found in review
CLM-002254,0.0,"Reviewed, no fraud indicators found"
CLM-002255,,
CLM-002256,0.0,"Reviewed, no fraud indicators found"
CLM-002257,0.0,"Reviewed, no fraud indicators found"
CLM-002258,,
CLM-002259,,
CLM-002260,0.0,"Reviewed, no fraud indicators found"
CLM-002261,,
CLM-002262,,
CLM-002263,0.0,"Reviewed, no fraud indicators found"
CLM-002264,0.0,"Reviewed, no fraud indicators found"
CLM-002265,,
CLM-002266,,
CLM-002267,,
CLM-002268,,
CLM-002269,0.0,"Reviewed, no fraud indicators found"
CLM-002270,,
CLM-002271,0.0,"Reviewed, no fraud indicators found"
CLM-002272,0.0,"Reviewed, no fraud indicators found"
CLM-002273,0.0,"Reviewed, no fraud indicators found"
CLM-002274,,
CLM-002275,0.0,"Reviewed, no fraud indicators found"
CLM-002276,0.0,"Reviewed, no fraud indicators found"
CLM-002277,,
CLM-002278,0.0,"Reviewed, no fraud indicators found"
CLM-002279,1.0,Confirmed fraud indicators found in review
CLM-002280,,
CLM-002281,,
CLM-002282,0.0,"Reviewed, no fraud indicators found"
CLM-002283,0.0,"Reviewed, no fraud indicators found"
CLM-002284,0.0,"Reviewed, no fraud indicators found"
CLM-002285,,
CLM-002286,,
CLM-002287,,
CLM-002288,0.0,"Reviewed, no fraud indicators found"
CLM-002289,1.0,Confirmed fraud indicators found in review
CLM-002290,0.0,"Reviewed, no fraud indicators found"
CLM-002291,,
CLM-002292,1.0,Confirmed fraud indicators found in review
CLM-002293,,
CLM-002294,,
CLM-002295,0.0,"Reviewed, no fraud indicators found"
CLM-002296,,
CLM-002297,0.0,"Reviewed, no fraud indicators found"
CLM-002298,,
CLM-002299,0.0,"Reviewed, no fraud indicators found"
CLM-002300,,
CLM-002301,,
CLM-002302,,
CLM-002303,0.0,"Reviewed, no fraud indicators found"
CLM-002304,,
CLM-002305,,
CLM-002306,,
CLM-002307,0.0,"Reviewed, no fraud indicators found"
CLM-002308,,
CLM-002309,,
CLM-002310,,
CLM-002311,,
CLM-002312,,
CLM-002313,,
CLM-002314,1.0,Confirmed fraud indicators found in review
CLM-002315,0.0,"Reviewed, no fraud indicators found"
CLM-002316,,
CLM-002317,,
CLM-002318,0.0,"Reviewed, no fraud indicators found"
CLM-002319,,
CLM-002320,,
CLM-002321,0.0,"Reviewed, no fraud indicators found"
CLM-002322,,
CLM-002323,1.0,Confirmed fraud indicators found in review
CLM-002324,0.0,"Reviewed, no fraud indicators found"
CLM-002325,,
CLM-002326,,
CLM-002327,,
CLM-002328,0.0,"Reviewed, no fraud indicators found"
CLM-002329,,
CLM-002330,,
CLM-002331,,
CLM-002332,,
CLM-002333,,
CLM-002334,,
CLM-002335,,
CLM-002336,1.0,Confirmed fraud indicators found in review
CLM-002337,1.0,Confirmed fraud indicators found in review
CLM-002338,0.0,"Reviewed, no fraud indicators found"
CLM-002339,,
CLM-002340,0.0,"Reviewed, no fraud indicators found"
CLM-002341,0.0,"Reviewed, no fraud indicators found"
CLM-002342,,
CLM-002343,,
CLM-002344,,
CLM-002345,1.0,Confirmed fraud indicators found in review
CLM-002346,0.0,"Reviewed, no fraud indicators found"
CLM-002347,,
CLM-002348,0.0,"Reviewed, no fraud indicators found"
CLM-002349,0.0,"Reviewed, no fraud indicators found"
CLM-002350,,
CLM-002351,0.0,"Reviewed, no fraud indicators found"
CLM-002352,,
CLM-002353,,
CLM-002354,,
CLM-002355,1.0,Confirmed fraud indicators found in review
CLM-002356,0.0,"Reviewed, no fraud indicators found"
CLM-002357,,
CLM-002358,0.0,"Reviewed, no fraud indicators found"
CLM-002359,,
CLM-002360,,
CLM-002361,,
CLM-002362,,
CLM-002363,,
CLM-002364,,
CLM-002365,0.0,"Reviewed, no fraud indicators found"
CLM-002366,,
CLM-002367,1.0,Confirmed fraud indicators found in review
CLM-002368,1.0,Confirmed fraud indicators found in review
CLM-002369,,
CLM-002370,,
CLM-002371,0.0,"Reviewed, no fraud indicators found"
CLM-002372,0.0,"Reviewed, no fraud indicators found"
CLM-002373,,
CLM-002374,1.0,Confirmed fraud indicators found in review
CLM-002375,0.0,"Reviewed, no fraud indicators found"
CLM-002376,,
CLM-002377,0.0,"Reviewed, no fraud indicators found"
CLM-002378,1.0,Confirmed fraud indicators found in review
CLM-002379,0.0,"Reviewed, no fraud indicators found"
CLM-002380,,
CLM-002381,0.0,"Reviewed, no fraud indicators found"
CLM-002382,,
CLM-002383,,
CLM-002384,0.0,"Reviewed, no fraud indicators found"
CLM-002385,,
CLM-002386,0.0,"Reviewed, no fraud indicators found"
CLM-002387,,
CLM-002388,,
CLM-002389,,
CLM-002390,,
CLM-002391,,
CLM-002392,0.0,"Reviewed, no fraud indicators found"
CLM-002393,,
CLM-002394,,
CLM-002395,1.0,Confirmed fraud indicators found in review
CLM-002396,0.0,"Reviewed, no fraud indicators found"
CLM-002397,,
CLM-002398,,
CLM-002399,0.0,"Reviewed, no fraud indicators found"
CLM-002400,0.0,"Reviewed, no fraud indicators found"
CLM-002401,,
CLM-002402,,
CLM-002403,0.0,"Reviewed, no fraud indicators found"
CLM-002404,0.0,"Reviewed, no fraud indicators found"
CLM-002405,0.0,"Reviewed, no fraud indicators found"
CLM-002406,,
CLM-002407,,
CLM-002408,,
CLM-002409,1.0,Confirmed fraud indicators found in review
CLM-002410,0.0,"Reviewed, no fraud indicators found"
CLM-002411,0.0,"Reviewed, no fraud indicators found"
CLM-002412,,
CLM-002413,,
CLM-002414,0.0,"Reviewed, no fraud indicators found"
CLM-002415,,
CLM-002416,0.0,"Reviewed, no fraud indicators found"
CLM-002417,,
CLM-002418,0.0,"Reviewed, no fraud indicators found"
CLM-002419,,
CLM-002420,,
CLM-002421,,
CLM-002422,,
CLM-002423,,
CLM-002424,0.0,"Reviewed, no fraud indicators found"
CLM-002425,,
CLM-002426,,
CLM-002427,0.0,"Reviewed, no fraud indicators found"
CLM-002428,0.0,"Reviewed, no fraud indicators found"
CLM-002429,0.0,"Reviewed, no fraud indicators found"
CLM-002430,,
CLM-002431,,
CLM-002432,,
CLM-002433,0.0,"Reviewed, no fraud indicators found"
CLM-002434,,
CLM-002435,0.0,"Reviewed, no fraud indicators found"
CLM-002436,,
CLM-002437,0.0,"Reviewed, no fraud indicators found"
CLM-002438,0.0,"Reviewed, no fraud indicators found"
CLM-002439,0.0,"Reviewed, no fraud indicators found"
CLM-002440,,
CLM-002441,,
CLM-002442,0.0,"Reviewed, no fraud indicators found"
CLM-002443,,
CLM-002444,,
CLM-002445,1.0,Confirmed fraud indicators found in review
CLM-002446,,
CLM-002447,,
CLM-002448,,
CLM-002449,0.0,"Reviewed, no fraud indicators found"
CLM-002450,,
CLM-002451,,
CLM-002452,1.0,Confirmed fraud indicators found in review
CLM-002453,,
CLM-002454,,
CLM-002455,,
CLM-002456,0.0,"Reviewed, no fraud indicators found"
CLM-002457,0.0,"Reviewed, no fraud indicators found"
CLM-002458,,
CLM-002459,1.0,Confirmed fraud indicators found in review
CLM-002460,,
CLM-002461,1.0,Confirmed fraud indicators found in review
CLM-002462,0.0,"Reviewed, no fraud indicators found"
CLM-002463,,
CLM-002464,,
CLM-002465,0.0,"Reviewed, no fraud indicators found"
CLM-002466,0.0,"Reviewed, no fraud indicators found"
CLM-002467,0.0,"Reviewed, no fraud indicators found"
CLM-002468,,
CLM-002469,0.0,"Reviewed, no fraud indicators found"
CLM-002470,,
CLM-002471,,
CLM-002472,,
CLM-002473,1.0,Confirmed fraud indicators found in review
CLM-002474,,
CLM-002475,,
CLM-002476,,
CLM-002477,0.0,"Reviewed, no fraud indicators found"
CLM-002478,,
CLM-002479,0.0,"Reviewed, no fraud indicators found"
CLM-002480,0.0,"Reviewed, no fraud indicators found"
CLM-002481,,
CLM-002482,,
CLM-002483,,
CLM-002484,0.0,"Reviewed, no fraud indicators found"
CLM-002485,,
CLM-002486,,
CLM-002487,0.0,"Reviewed, no fraud indicators found"
CLM-002488,,
CLM-002489,,
CLM-002490,,
CLM-002491,,
CLM-002492,,
CLM-002493,0.0,"Reviewed, no fraud indicators found"
CLM-002494,0.0,"Reviewed, no fraud indicators found"
CLM-002495,0.0,"Reviewed, no fraud indicators found"
CLM-002496,0.0,"Reviewed, no fraud indicators found"
CLM-002497,0.0,"Reviewed, no fraud indicators found"
CLM-002498,0.0,"Reviewed, no fraud indicators found"
CLM-002499,0.0,"Reviewed, no fraud indicators found"
CLM-002500,,
CLM-002501,0.0,"Reviewed, no fraud indicators found"
CLM-002502,0.0,"Reviewed, no fraud indicators found"
CLM-002503,,
CLM-002504,,
CLM-002505,0.0,"Reviewed, no fraud indicators found"
CLM-002506,0.0,"Reviewed, no fraud indicators found"
CLM-002507,,
CLM-002508,,
CLM-002509,,
CLM-002510,1.0,Confirmed fraud indicators found in review
CLM-002511,1.0,Confirmed fraud indicators found in review
CLM-002512,,
CLM-002513,,
CLM-002514,,
CLM-002515,,
CLM-002516,,
CLM-002517,,
CLM-002518,,
CLM-002519,0.0,"Reviewed, no fraud indicators found"
CLM-002520,,
CLM-002521,,
CLM-002522,,
CLM-002523,,
CLM-002524,,
CLM-002525,,
CLM-002526,,
CLM-002527,,
CLM-002528,1.0,Confirmed fraud indicators found in review
CLM-002529,,
CLM-002530,0.0,"Reviewed, no fraud indicators found"
CLM-002531,1.0,Confirmed fraud indicators found in review
CLM-002532,,
CLM-002533,,
CLM-002534,,
CLM-002535,0.0,"Reviewed, no fraud indicators found"
CLM-002536,0.0,"Reviewed, no fraud indicators found"
CLM-002537,,
CLM-002538,,
CLM-002539,,
CLM-002540,0.0,"Reviewed, no fraud indicators found"
CLM-002541,0.0,"Reviewed, no fraud indicators found"
CLM-002542,0.0,"Reviewed, no fraud indicators found"
CLM-002543,0.0,"Reviewed, no fraud indicators found"
CLM-002544,,
CLM-002545,0.0,"Reviewed, no fraud indicators found"
CLM-002546,,
CLM-002547,0.0,"Reviewed, no fraud indicators found"
CLM-002548,,
CLM-002549,0.0,"Reviewed, no fraud indicators found"
CLM-002550,0.0,"Reviewed, no fraud indicators found"
CLM-002551,,
CLM-002552,1.0,Confirmed fraud indicators found in review
CLM-002553,,
CLM-002554,,
CLM-002555,0.0,"Reviewed, no fraud indicators found"
CLM-002556,,
CLM-002557,0.0,"Reviewed, no fraud indicators found"
CLM-002558,,
CLM-002559,,
CLM-002560,,
CLM-002561,0.0,"Reviewed, no fraud indicators found"
CLM-002562,,
CLM-002563,,
CLM-002564,,
CLM-002565,,
CLM-002566,,
CLM-002567,0.0,"Reviewed, no fraud indicators found"
CLM-002568,0.0,"Reviewed, no fraud indicators found"
CLM-002569,1.0,Confirmed fraud indicators found in review
CLM-002570,0.0,"Reviewed, no fraud indicators found"
CLM-002571,,
CLM-002572,0.0,"Reviewed, no fraud indicators found"
CLM-002573,,
CLM-002574,,
CLM-002575,0.0,"Reviewed, no fraud indicators found"
CLM-002576,,
CLM-002577,,
CLM-002578,,
CLM-002579,,
CLM-002580,,
CLM-002581,,
CLM-002582,0.0,"Reviewed, no fraud indicators found"
CLM-002583,,
CLM-002584,0.0,"Reviewed, no fraud indicators found"
CLM-002585,,
CLM-002586,,
CLM-002587,1.0,Confirmed fraud indicators found in review
CLM-002588,,
CLM-002589,1.0,Confirmed fraud indicators found in review
CLM-002590,,
CLM-002591,,
CLM-002592,,
CLM-002593,,
CLM-002594,,
CLM-002595,,
CLM-002596,,
CLM-002597,,
CLM-002598,,
CLM-002599,0.0,"Reviewed, no fraud indicators found"
CLM-002600,,
CLM-002601,0.0,"Reviewed, no fraud indicators found"
CLM-002602,,
CLM-002603,,
CLM-002604,0.0,"Reviewed, no fraud indicators found"
CLM-002605,,
CLM-002606,,
CLM-002607,0.0,"Reviewed, no fraud indicators found"
CLM-002608,,
CLM-002609,0.0,"Reviewed, no fraud indicators found"
CLM-002610,,
CLM-002611,,
CLM-002612,,
CLM-002613,,
CLM-002614,,
CLM-002615,,
CLM-002616,0.0,"Reviewed, no fraud indicators found"
CLM-002617,0.0,"Reviewed, no fraud indicators found"
CLM-002618,,
CLM-002619,,
CLM-002620,1.0,Confirmed fraud indicators found in review
CLM-002621,0.0,"Reviewed, no fraud indicators found"
CLM-002622,,
CLM-002623,,
CLM-002624,,
CLM-002625,0.0,"Reviewed, no fraud indicators found"
CLM-002626,0.0,"Reviewed, no fraud indicators found"
CLM-002627,0.0,"Reviewed, no fraud indicators found"
CLM-002628,,
CLM-002629,0.0,"Reviewed, no fraud indicators found"
CLM-002630,,
CLM-002631,,
CLM-002632,0.0,"Reviewed, no fraud indicators found"
CLM-002633,,
CLM-002634,1.0,Confirmed fraud indicators found in review
CLM-002635,,
CLM-002636,,
CLM-002637,0.0,"Reviewed, no fraud indicators found"
CLM-002638,1.0,Confirmed fraud indicators found in review
CLM-002639,,
CLM-002640,,
CLM-002641,0.0,"Reviewed, no fraud indicators found"
CLM-002642,,
CLM-002643,,
CLM-002644,,
CLM-002645,0.0,"Reviewed, no fraud indicators found"
CLM-002646,,
CLM-002647,0.0,"Reviewed, no fraud indicators found"
CLM-002648,,
CLM-002649,,
CLM-002650,,
CLM-002651,,
CLM-002652,,
CLM-002653,,
CLM-002654,0.0,"Reviewed, no fraud indicators found"
CLM-002655,0.0,"Reviewed, no fraud indicators found"
CLM-002656,0.0,"Reviewed, no fraud indicators found"
CLM-002657,,
CLM-002658,,
CLM-002659,,
CLM-002660,0.0,"Reviewed, no fraud indicators found"
CLM-002661,,
CLM-002662,,
CLM-002663,,
CLM-002664,,
CLM-002665,0.0,"Reviewed, no fraud indicators found"
CLM-002666,,
CLM-002667,0.0,"Reviewed, no fraud indicators found"
CLM-002668,0.0,"Reviewed, no fraud indicators found"
CLM-002669,0.0,"Reviewed, no fraud indicators found"
CLM-002670,0.0,"Reviewed, no fraud indicators found"
CLM-002671,,
CLM-002672,,
CLM-002673,,
CLM-002674,,
CLM-002675,0.0,"Reviewed, no fraud indicators found"
CLM-002676,,
CLM-002677,,
CLM-002678,0.0,"Reviewed, no fraud indicators found"
CLM-002679,,
CLM-002680,0.0,"Reviewed, no fraud indicators found"
CLM-002681,,
CLM-002682,,
CLM-002683,0.0,"Reviewed, no fraud indicators found"
CLM-002684,0.0,"Reviewed, no fraud indicators found"
CLM-002685,,
CLM-002686,0.0,"Reviewed, no fraud indicators found"
CLM-002687,,
CLM-002688,,
CLM-002689,0.0,"Reviewed, no fraud indicators found"
CLM-002690,0.0,"Reviewed, no fraud indicators found"
CLM-002691,,
CLM-002692,1.0,Confirmed fraud indicators found in review
CLM-002693,0.0,"Reviewed, no fraud indicators found"
CLM-002694,0.0,"Reviewed, no fraud indicators found"
CLM-002695,0.0,"Reviewed, no fraud indicators found"
CLM-002696,1.0,Confirmed fraud indicators found in review
CLM-002697,,
CLM-002698,,
CLM-002699,0.0,"Reviewed, no fraud indicators found"
CLM-002700,0.0,"Reviewed, no fraud indicators found"
CLM-002701,,
CLM-002702,,
CLM-002703,,
CLM-002704,,
CLM-002705,0.0,"Reviewed, no fraud indicators found"
CLM-002706,,
CLM-002707,0.0,"Reviewed, no fraud indicators found"
CLM-002708,,
CLM-002709,0.0,"Reviewed, no fraud indicators found"
CLM-002710,1.0,Confirmed fraud indicators found in review
CLM-002711,,
CLM-002712,,
CLM-002713,,
CLM-002714,0.0,"Reviewed, no fraud indicators found"
CLM-002715,,
CLM-002716,,
CLM-002717,,
CLM-002718,,
CLM-002719,,
CLM-002720,,
CLM-002721,0.0,"Reviewed, no fraud indicators found"
CLM-002722,0.0,"Reviewed, no fraud indicators found"
CLM-002723,,
CLM-002724,,
CLM-002725,,
CLM-002726,,
CLM-002727,,
CLM-002728,1.0,Confirmed fraud indicators found in review
CLM-002729,,
CLM-002730,,
CLM-002731,,
CLM-002732,,
CLM-002733,,
CLM-002734,,
CLM-002735,,
CLM-002736,,
CLM-002737,,
CLM-002738,,
CLM-002739,,
CLM-002740,0.0,"Reviewed, no fraud indicators found"
CLM-002741,0.0,"Reviewed, no fraud indicators found"
CLM-002742,,
CLM-002743,,
CLM-002744,0.0,"Reviewed, no fraud indicators found"
CLM-002745,,
CLM-002746,,
CLM-002747,,
CLM-002748,,
CLM-002749,0.0,"Reviewed, no fraud indicators found"
CLM-002750,,
CLM-002751,0.0,"Reviewed, no fraud indicators found"
CLM-002752,0.0,"Reviewed, no fraud indicators found"
CLM-002753,0.0,"Reviewed, no fraud indicators found"
CLM-002754,0.0,"Reviewed, no fraud indicators found"
CLM-002755,1.0,Confirmed fraud indicators found in review
CLM-002756,0.0,"Reviewed, no fraud indicators found"
CLM-002757,,
CLM-002758,0.0,"Reviewed, no fraud indicators found"
CLM-002759,,
CLM-002760,,
CLM-002761,0.0,"Reviewed, no fraud indicators found"
CLM-002762,,
CLM-002763,,
CLM-002764,,
CLM-002765,,
CLM-002766,,
CLM-002767,,
CLM-002768,,
CLM-002769,,
CLM-002770,,
CLM-002771,0.0,"Reviewed, no fraud indicators found"
CLM-002772,0.0,"Reviewed, no fraud indicators found"
CLM-002773,,
CLM-002774,0.0,"Reviewed, no fraud indicators found"
CLM-002775,,
CLM-002776,0.0,"Reviewed, no fraud indicators found"
CLM-002777,0.0,"Reviewed, no fraud indicators found"
CLM-002778,,
CLM-002779,0.0,"Reviewed, no fraud indicators found"
CLM-002780,,
CLM-002781,0.0,"Reviewed, no fraud indicators found"
CLM-002782,1.0,Confirmed fraud indicators found in review
CLM-002783,0.0,"Reviewed, no fraud indicators found"
CLM-002784,0.0,"Reviewed, no fraud indicators found"
CLM-002785,0.0,"Reviewed, no fraud indicators found"
CLM-002786,0.0,"Reviewed, no fraud indicators found"
CLM-002787,0.0,"Reviewed, no fraud indicators found"
CLM-002788,1.0,Confirmed fraud indicators found in review
CLM-002789,,
CLM-002790,,
CLM-002791,,
CLM-002792,,
CLM-002793,0.0,"Reviewed, no fraud indicators found"
CLM-002794,0.0,"Reviewed, no fraud indicators found"
CLM-002795,,
CLM-002796,,
CLM-002797,,
CLM-002798,0.0,"Reviewed, no fraud indicators found"
CLM-002799,,
CLM-002800,0.0,"Reviewed, no fraud indicators found"
CLM-002801,,
CLM-002802,,
CLM-002803,1.0,Confirmed fraud indicators found in review
CLM-002804,0.0,"Reviewed, no fraud indicators found"
CLM-002805,,
CLM-002806,,
CLM-002807,,
CLM-002808,0.0,"Reviewed, no fraud indicators found"
CLM-002809,0.0,"Reviewed, no fraud indicators found"
CLM-002810,0.0,"Reviewed, no fraud indicators found"
CLM-002811,0.0,"Reviewed, no fraud indicators found"
CLM-002812,,
CLM-002813,0.0,"Reviewed, no fraud indicators found"
CLM-002814,,
CLM-002815,0.0,"Reviewed, no fraud indicators found"
CLM-002816,,
CLM-002817,,
CLM-002818,,
CLM-002819,0.0,"Reviewed, no fraud indicators found"
CLM-002820,,
CLM-002821,0.0,"Reviewed, no fraud indicators found"
CLM-002822,1.0,Confirmed fraud indicators found in review
CLM-002823,,
CLM-002824,0.0,"Reviewed, no fraud indicators found"
CLM-002825,,
